closeDay;nextTradingDay;indexSymbol;indexName;indexType;indexCurrency;indexClose;indexComponentCount;indexMcapUnits;indexDivisor;internalNumber;isin;sedol;ric;cusip;name;country;currency;currencyNextDay;exchange;icb5;sharesClose;freeFloatClose;capFactorCf;weightFactorWf;closeUnadjustedLocal;fxLocalToIndexCurrencyClose;mcapUnitsLocal;mcapUnitsIndexCurrency;indexComponentCountNextDay;indexDivisorNextDay;sharesNextDay;freeFloatNextDay;capFactorNextDaycf;weightFactorNextDayWf;adjustedLocal;adjustedMcapUnitsLocal;adjustedMcapUnitsIndexCurrency;weight
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW021S;TW0001904001;6190239;1904.TW;;Cheng Loong;TW;TWD;TWD;0;55101015;1108274522;1;1;1108274522;44.3;0.0359777;49096561325;1766381343;1483;943705910;1108274522;1;1;1108274522;44.3;49096561325;1766381343;0.001149121
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;BR15RZ;BRALUPCDAM15;B8DWT90;ALUP11.SA;;ALUPAR INVESTIMENTO UNITS;BR;BRL;BRL;0;65101015;293036960;1;1;293036960;27;0.1985996;7911997920;1571319622;1483;943705910;293036960;1;1;293036960;27;7911997920;1571319622;0.001022224
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;BR049F;BRODPVACNOR4;B1H6R62;ODPV3.SA;;Odontoprev;BR;BRL;BRL;0;20101020;531294792;0.4999;1;265594267;13.08;0.1985996;3473973012;689929659;1483;943705910;531294792;0.4999;1;265594267;13.08;3473973012;689929659;0.000448834
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN87GU;KYG811511131;B16NHT7;0272.HK;;SHUI ON LAND;CN;HKD;HKD;0;35101010;8062216324;0.45;1;3627997346;1.33;0.128815;4825236470;621563017;1483;943705910;8062216324;0.4469;1;3603004475;1.33;4791995952;617281139;0.000404358
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW10E4;TW0006278005;6740140;6278.TW;;Taiwan Surface;TW;TWD;TWD;0;10102030;295292353;0.9471;1;279671388;127.5;0.0359777;35658101970;1282896509;1483;943705910;295292353;0.9471;1;279671388;127.5;35658101970;1282896509;0.00083459
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;EW031;LU0327357389;B28ZQ24;KER.WA;;KERNEL HLDG;PL;PLN;PLN;0;45102010;84031230;0.6084;1;51124600;56.8;0.2602684;2903877280;755787492;1483;943705910;84031230;0.6084;1;51124600;56.8;2903877280;755787492;0.000491678
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TR304R;TREPEGS00016;B9J4ZK0;PGSUS.IS;;PEGASUS HAVA TASIMACILIGI;TR;TRY;TRY;0;40501010;102299707;0.3709;1;37942961;77.3;0.1146594;2932990885;336294974;1483;943705910;102299707;0.3709;1;37942961;77.3;2932990885;336294974;0.000218777
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;KR91H2;KR7336370002;BJVLVG7;336370.KS;;Solus Advanced Materials;KR;KRW;KRW;0;50202010;30589758;0.4707;1;14398599;52400;0.0008832;7.54487E+11;666362554;1483;943705910;0;0;0;0;52400;0;0;0.000433503
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;KR01Q2;KR7001740000;B04PZG1;001740.KS;;SK Networks;KR;KRW;KRW;0;50205010;248187647;0.6086;1;151047002;6050;0.0008832;9.13834E+11;807098509;1483;943705910;248187647;0.6087;1;151071821;6050;9.13985E+11;807231125;0.000525059
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;KR02GT;KR7004000006;6496432;004000.KS;;LOTTE FINE CHEMICAL;KR;KRW;KRW;0;55201000;25800000;0.6887;1;17768460;64500;0.0008832;1.14607E+12;1012205200;1483;943705910;25800000;0.6887;1;17768460;64500;1.14607E+12;1012205200;0.000658491
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;IN80YB;INE850D01014;BYWKX73;GODE.BO;;GODREJ AGROVET LTD;IN;INR;INR;0;45102010;192071900;0.1212;1;23279114;555.4;0.0135392;12929219916;175051295;1483;943705910;192071900;0.1212;1;23279114;555.4;12929219916;175051295;0.00011388
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW018Y;TW0001314003;6206084;1314.TW;;China Petrochem;TW;TWD;TWD;0;55201020;3284850130;1;1;3284850130;13.15;0.0359777;43195779210;1554084933;1483;943705910;3284850130;1;1;3284850130;13.15;43195779210;1554084933;0.001011012
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN3103;KYG2198S1093;B0M6DX9;3899.HK;;CIMC ENRIC HOLDINGS;CN;HKD;HKD;0;60101030;2010994588;0.3182;1;639898478;7.76;0.128815;4965612189;639645334;1483;943705910;2015460588;0.3182;1;641319559;7.76;4976639778;641065853;0.000416122
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN8FXJ;KYG763681023;BYW10R5;3301.HK;;RONSHINE CHINA HDG.;CN;HKD;HKD;0;35101010;1685261417;0.3331;1;561360578;4.39;0.128815;2464372937;317448228;1483;943705910;1683431417;0.3323;1;559404260;4.39;2455784701;316341934;0.000206516
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;EG2040;EGS3G0Z1C014;B15Q010;SWDY.CA;;ELSWEDY ELECTRIC;EG;EGP;EGP;0;50202010;2184180000;0.3232;1;705926976;7.83;0.0638369;5527408222;352852587;1483;943705910;2184180000;0.3232;1;705926976;7.83;5527408222;352852587;0.000229549
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;HK51U1;KYG733101318;BYYNHM3;1622.HK;;REDCO GROUP;CN;HKD;HKD;0;35101010;3551609322;0.2551;1;906015538;2.59;0.128815;2346580243;302274779;1483;943705910;3551609322;0.2273;1;807280799;2.59;2090857269;269333820;0.000196645
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;BR028C;BRBRMLACNOR9;B1RYG58;BRML3.SA;;BR Malls Partic;BR;BRL;BRL;0;35101010;873141333;1;1;873141333;11.18;0.1985996;9761720103;1938673683;1483;943705910;873141333;1;1;873141333;11.18;9761720103;1938673683;0.001261206
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;HK1BER;KYG4644T1031;BLBFHD2;9968.HK;;HUIJING HOLDINGS;CN;HKD;HKD;0;35101010;5254000640;0.16;1;840640102;1.9399996;0.128815;1630841462;210076802;1483;943705910;5254000640;0.16;1;840640102;1.94;1630841798;210076886;0.000136666
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;IN10U0;INE120A01034;B6X5768;CRBR.BO;;Carborundum Univ;IN;INR;INR;0;55101000;189465332;0.24;1;45471680;593;0.0135392;26964706240;365080551;1483;943705910;189590839;0.24;1;45501801;593;26982567993;365322385;0.000237504
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;IN0BJZ;INE325A01013;6143857;TIMK.BO;;TIMKEN INDIA;IN;INR;INR;0;55102015;75218734;0;1;0;1383.5;0.0135392;0;0;1483;943705910;75218734;0;1;0;1383.5;0;0;0
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;ZA20W7;ZAE000011953;6636421;NTCJ.J;;NETCARE;ZA;ZAR;ZAR;0;20101010;1439090009;0.8372;1;1204806156;15.11;0.0700525;18204621017;1275279244;1483;943705910;1439090009;0.8372;1;1204806156;15.11;18204621017;1275279244;0.000829634
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TH00V5;TH8906010005;BKF9GY7;ACE.BK;;ABSOLUTE CLEAN ENERGY;TH;THB;THB;0;65101010;10175999960;0.2175;1;2213279991;3.68;0.031794;8144870367;258957964;1483;943705910;10175999960;0.2429;1;2471750390;3.68;9096041435;289199492;0.000168465
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;IN13HQ;INE450U01017;BMC43M6;ROUT.BO;;ROUTE MOBILE;IN;INR;INR;0;15102015;57713583;0.1895;1;10936724;1690.3;0.0135392;18486344577;250290317;1483;943705910;57713583;0.1895;1;10936724;1690.3;18486344577;250290317;0.000162827
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;ET011;TRETAVH00018;B1RMFT9;TAVHL.IS;;TAV HAVALIMANLARI;TR;TRY;TRY;0;50206060;363281250;0.4882;1;177353906;27.48;0.1146594;4873685337;558813834;1483;943705910;363281250;0.4882;1;177353906;27.48;4873685337;558813834;0.000363537
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW023U;TW0002006004;6907310;2006.TW;;Tung Ho Steel;TW;TWD;TWD;0;55102010;1016790163;0.7369;1;749272671;47.95;0.0359777;35927624574;1292593287;1483;943705910;1016790163;0.7369;1;749272671;47.95;35927624574;1292593287;0.000840898
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;KR64CX;KR7237690003;BD0M3Q3;237690.KQ;;ST PHARM;KR;KRW;KRW;0;20103015;18484400;0.4564;1;8436280;100800;0.0008832;8.50377E+11;751052988;1483;943705910;18656000;0.4616;1;8611610;100800;8.6805E+11;766662014;0.000488598
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;BR20AE;BREZTCACNOR0;B1YW5V4;EZTC3.SA;;EZTEC;BR;BRL;BRL;0;35101010;227000000;0.6676;1;151545200;33.8;0.1985996;5122227760;1017272387;1483;943705910;227000000;0.6676;1;151545200;33.8;5122227760;1017272387;0.000661788
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;MY22OC;MYL5176TO001;B62QFR9;SUNW.KL;;SUNWAY RLST.INV.TRUST;MY;MYR;MYR;0;35102045;3424807700;0.4388;1;1502805619;1.46;0.2416043;2194096204;530103110;1483;943705910;3424807700;0.4395;1;1505202984;1.46;2197596357;530948763;0.000344859
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;635467;HK0639031506;6354671;0639.HK;;SHOUGANG FUSHAN RESOURCES GR;CN;HKD;HKD;0;60101040;5051837842;0.4249;1;2146525899;2.23;0.128815;4786752755;616605663;1483;943705910;5051837842;0.4249;1;2146525899;2.23;4786752755;616605663;0.000401133
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW1987;TW0004961008;B61YST7;4961.TW;;FITIPOWER INTEGRATED TECH.;TW;TWD;TWD;0;10102010;166588012;0.6063;1;101002312;315.5;0.0359777;31866229436;1146473648;1483;943705910;166588012;0.6063;1;101002312;315.5;31866229436;1146473648;0.00074584
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;EG0060;EGS48031C016;B0S6009;ETEL.CA;;TELECOM EGYPT;EG;EGP;EGP;0;15102015;1707071600;0.2;1;341414320;12.7;0.0638369;4335961864;276794354;1483;943705910;1707071600;0.2;1;341414320;12.7;4335961864;276794354;0.000180069
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;KR12GU;KR7036540003;6351735;036540.KQ;;SFA Semicon;KR;KRW;KRW;0;10102010;164460303;0.4505;1;74089367;7740;0.0008832;5.73452E+11;506472542;1483;943705910;0;0;0;0;7740;0;0;0.000329486
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;ZA703J;ZAE000227831;BYMPX12;DCPJ.J;;DIS-CHEM PHARMACIES;ZA;ZAR;ZAR;0;45201015;860084483;0.2846;1;244780044;32.24;0.0700525;7891708619;552833918;1483;943705910;860084483;0.2846;1;244780044;32.24;7891708619;552833918;0.000359647
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN8H0O;KYG8919T1022;BLD9KX3;6100.HK;;TONGDAO LIEPIN GROUP;CN;HKD;HKD;0;50205025;521457932;0.4229;1;220524559;19.9;0.128815;4388438724;565296734;1483;943705910;522247623;0.2733;1;142730275;19.9;2840332473;365877427;0.000367754
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;KR181L;KR7086520004;B235ZT9;086520.KQ;;ECOPRO;KR;KRW;KRW;0;55201000;18705018;0.8753;1;16372502;44750;0.0008832;7.32669E+11;647093671;1483;943705910;18705018;0.8729;1;16327610;44750;7.30661E+11;645319396;0.000420967
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;EV067;RU000A0JPFP0;B59F840;LSRG.MM;;LSR GRP;RU;RUB;RUB;0;35101010;103030215;0.5215;1;53730257;762;0.013779;40942455834;564146099;1483;943705910;103030215;0.5215;1;53730257;762;40942455834;564146099;0.000367006
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN534B;BMG202981087;BQWJ9K9;1811.HK;;CGN NEW ENERGY HOLDINGS;CN;HKD;HKD;0;65101015;4290823680;0.27;1;1158522394;2.5200005;0.128815;2919477012;376072473;1483;943705910;4290823680;0.27;1;1158522394;2.52;2919476433;376072357;0.000244654
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;MX01BV;MX01BM1B0000;B39VVF6;BOLSAA.MX;;BOLSA MEXICANA DE VALORES;MX;MXN;MXN;0;30202015;591246560;1;1;591246560;43.690003;0.0482882;25831563980;1247359726;1483;943705910;591234560;1;1;591234560;43.460007;25695058116;1240768099;0.000811471
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN8H1P;KYG7459A1013;BG20RZ3;1996.HK;;REDSUN PROPERTIES GROUP;CN;HKD;HKD;0;35101010;3328404480;0.28;1;931953254;2.6000004;0.128815;2423078833;312128945;1483;943705910;3328404480;0.28;1;931953254;2.6;2423078460;312128852;0.000203056
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;ZA208J;ZAE000209557;BZ1MVY0;RESJ.J;;RESILIENT REIT;ZA;ZAR;ZAR;0;35102045;400131254;0.8087;1;323586145;52.25;0.0700525;16907376076;1184403954;1483;943705910;400126254;0.8087;1;323582102;52.25;16907164830;1184389156;0.000770515
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;IN068J;INE780C01023;6330637;JMSH.BO;;JM Financial;IN;INR;INR;0;30202000;952391094;0.24;1;228573863;94.2;0.0135392;21531657895;291521413;1483;943705910;952722711;0.24;1;228653451;94.2;21539155084;291622919;0.00018965
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;IN60ZA;INE572A01028;B06XYJ9;JBCH.BO;;JB CHEMICALS & PHARMS.;IN;INR;INR;0;20103015;77282098;0.24;1;18547704;1531.75;0.0135392;28410445602;384654705;1483;943705910;77282098;0.24;1;18547704;1531.75;28410445602;384654705;0.000250238
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;KR20MZ;KR7161890009;B8K27N3;161890.KS;;KOLMAR KOREA;KR;KRW;KRW;0;40204035;22881180;0.6072;1;13893452;60000;0.0008832;8.33607E+11;736241808;1483;943705910;22881180;0.6074;1;13898029;60000;8.33882E+11;736484353;0.000478963
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN87T7;BMG2108V1019;6741013;0581.HK;;CHINA ORIENTAL GROUP;CN;HKD;HKD;0;55102010;3722569000;0.29;1;1079545010;2.42;0.128815;2612498924;336529049;1483;943705910;3722569000;0.29;1;1079545010;2.42;2612498924;336529049;0.000218929
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;610573;BMG2154F1095;6105738;0506.HK;;CHINA FOODS;CN;HKD;HKD;0;45101020;2797222400;0.26;1;727277824;3.0200005;0.128815;2196379392;282926637;1483;943705910;2797222400;0.26;1;727277824;2.9300004;2130924315;274495015;0.000184058
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;BR705E;BRARZZACNOR3;B3NS1W0;ARZZ3.SA;;AREZZO INDUSTRIA E ON;BR;BRL;BRL;0;40204025;99631414;0.5416;1;53960374;94.27;0.1985996;5086844457;1010245275;1483;943705910;99631414;0.5416;1;53960374;94.27;5086844457;1010245275;0.000657216
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;KR60K1;KR7140410002;B55W726;140410.KQ;;MEZZION PHARMA;KR;KRW;KRW;0;20103010;8892706;0.8141;1;7239552;138000;0.0008832;9.99058E+11;882368181;1483;943705910;8892706;0.8143;1;7241330;138000;9.99304E+11;882584887;0.000574026
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;IN801E;INE022Q01020;BGLRNT1;IIAN.BO;;INDIAN ENERGY EXCHANGE;IN;INR;INR;0;40201070;299556519;0.8408;0.5182279;251867121;378.4;0.0135392;49390496910;668707818;1483;943705910;299556511;0.8408;0.5182279;251867114;378.4;49390495774;668707803;0.000435029
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;MY22XL;MYL1171OO007;6556789;MBSS.KL;;MALAYSIA BUILDING SOC.;MY;MYR;MYR;0;30101010;6975388546;0.3461;1;2414181976;0.625;0.2416043;1508863735;364547997;1483;943705910;6975388546;0.3461;1;2414181976;0.625;1508863735;364547997;0.000237157
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW05JD;TW0002903002;6331373;2903.TW;;Far East Dept;TW;TWD;TWD;0;40401010;1416940589;0.6691;1;948074948;22.55;0.0359777;21379090077;769170456;1483;943705910;1416940589;0.6691;1;948074948;22.55;21379090077;769170456;0.000500385
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW02E5;TW0002106002;6489636;2106.TW;;Kenda Rubber;TW;TWD;TWD;0;40101015;909410000;0.7691;1;699427231;40.05;0.0359777;28012060602;1007809523;1483;943705910;909410000;0.7691;1;699427231;40.05;28012060602;1007809523;0.000655632
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TH517N;TH4536010Z09;BWX5FX3;CKP.BK;;CK POWER;TH;THB;THB;0;65101010;8129382039;0.2648;1;2152660364;5.7;0.031794;12270164075;390117597;1483;943705910;8129382039;0.2676;1;2175422634;5.7;12399909014;394242707;0.000253791
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;546703;RU0008958863;B59MBC0;MSNG.MM;;MOSENERGO;RU;RUB;RUB;0;65101015;39749358080;0.2;1;7949871616;2.3090001;0.013779;18356254356;252930730;1483;943705910;39749358080;0.2;1;7949871616;2.309;18356253561;252930730;0.000164544
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;KR51CT;KR7086450004;B1Y3XY6;086450.KQ;;DONGKOOK PHARMACEUTICAL;KR;KRW;KRW;0;20103015;45230420;0.605;1;27364404;28200;0.0008832;7.71676E+11;681544413;1483;943705910;44460000;0.5982;1;26595972;28200;7.50006E+11;662405662;0.000443379
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;BR3049;BRGRNDACNOR3;B03L0B0;GRND3.SA;;GRENDENE;BR;BRL;BRL;0;40204025;902160000;0.3031;1;273444696;9.65;0.1985996;2638741316;524052959;1483;943705910;902160000;0.3031;1;273444696;9.65;2638741316;524052959;0.000340923
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;KR19SD;KR7035900000;B16TC34;035900.KQ;;JYP ENTERTAINMENT;KR;KRW;KRW;0;40301010;35393704;0.8228;1;29121940;42950;0.0008832;1.25079E+12;1104695364;1483;943705910;35497492;0.8234;1;29228635;42950;1.25537E+12;1108742672;0.000718661
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;ZA20AL;ZAE000047353;6622710;CMLJ.J;;CORONATION FD.MGRS.;ZA;ZAR;ZAR;0;30202010;349799102;0.5216;1;182455212;46.45;0.0700525;8475044597;593698057;1483;943705910;349799102;0.5273;1;184449066;46.45;8567659116;600185936;0.000386231
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;BR0608;BRSOMAACNOR3;BLD4B35;SOMA3.SA;;GRUPO DE MODA SOMA ON;BR;BRL;BRL;0;40204020;477141524;0.623;1;297259169;16.54;0.1985996;4916666655;976448036;1483;943705910;485603062;0.6296;1;305735688;16.54;5056868280;1004292022;0.000635229
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN8CL4;BMG7208D1092;B39GMS1;3813.HK;;POU SHENG INTL.(HDG.);CN;HKD;HKD;0;40401020;5356847615;0.3819;1;2045780104;1.77;0.128815;3621030784;466443183;1483;943705910;5356847615;0.3819;1;2045780104;1.77;3621030784;466443183;0.000303445
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;BR5029;BRLINXACNOR0;B9DL3B4;LINX3.SA;;LINX;BR;BRL;BRL;0;15102015;189408960;0.7966;1;150883178;38.1;0.1985996;5748649082;1141679414;1483;943705910;189408960;0.8474;1;160505153;38.1;6115246329;1214485481;0.000742721
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;ZA105F;ZAE000167391;B7WF5R3;TCPJ.J;;TRANSACTION CAPITAL;ZA;ZAR;ZAR;0;30201020;674398368;0.6872;1;463446558;37.61;0.0700525;17430225046;1221030828;1483;943705910;674531743;0.685;1;462054244;37.61;17377860117;1217362534;0.000794343
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;KR50R7;KR7030190003;6248332;030190.KQ;;NICE INFORMATION SERVICE;KR;KRW;KRW;0;50205015;60714820;0.5701;1;34613519;24700;0.0008832;8.54954E+11;755095302;1483;943705910;60714820;0.5702;1;34619590;24700;8.55104E+11;755227741;0.000491228
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CL00PM;CLP9796J1008;2932220;CONCHATORO.SN;;Vina Concha y Toro SA;CL;CLP;CLP;0;45101015;747005982;0.7685;1;574074097;1324.9;0.0013357;7.60591E+11;1015921076;1483;943705910;747005982;0.7685;1;574074097;1324.9;7.60591E+11;1015921076;0.000660909
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;BR12V0;BRBRAPACNOR5;B01SCT5;BRAP3.SA;;BRADESPAR ON;BR;BRL;BRL;0;30202000;122171430;0.24;1;29321143;57.289994;0.1985996;1679808107;333609218;1483;943705910;122171430;0.24;1;29321143;57.29;1679808282;333609253;0.00021703
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;TW1LEP;TW0003152005;B04S935;3152.TWO;;ADVANCED CERAMIC X;TW;TWD;TWD;0;10102010;69016180;0.92;1;63494886;518;0.0359777;32890350948;1183319179;1483;943705910;69016180;0.92;1;63494886;508;32255402088;1160475180;0.00076981
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;CN8CK3;KYG982771092;B2RJYH8;1368.HK;;XTEP INTERNATIONAL HDG.;CN;HKD;HKD;0;40204020;2546965472;0.4856;1;1236806433;13.16;0.128815;16276372658;2096640944;1483;943705910;2621965472;0.4856;1;1273226433;13.16;16755659858;2158380325;0.001363972
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;IN13AJ;INE596I01012;BLF7FN0;COMU.BO;;COMPUTER AGE MANAGEMENT SVCS;IN;INR;INR;0;40201070;48786800;0.6303;1;30750320;2779;0.0135392;85455139280;1156994222;1483;943705910;48791038;0;1;0;2779;0;0;0.000752684
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;ZA20X8;ZAE000026639;6079123;BAWJ.J;;BARLOWORLD;ZA;ZAR;ZAR;0;50203000;201025646;0.6826;1;137220106;105.68;0.0700525;14501420802;1015860781;1483;943705910;201025646;0.6826;1;137220106;105.68;14501420802;1015860781;0.000660869
6/18/2021;6/21/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1626.168196;1505;1.53716E+12;945264018;IN60U5;INE410P01011;BD0CSH9;NARY.BO;;NARAYANA HRUDAYALAYA;IN;INR;INR;0;20101010;204360803;0.24;1;49046593;455;0.0135392;22316199815;302143493;1483;943705910;204360804;0.24;1;49046593;455;22316199815;302143493;0.00019656
