,Date,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Free_Float,Mcap_Units_Index_Currency,Weight
135123,2020-09-21,ET008,TRATEKTU91K2,TEK-ART INSAAT TIC. TURISM,TR,TRY,40501025.0,1.0,0.6086,36830512.0,4.0091104092203125e-05
136207,2020-09-21,PK20BM,PK0048001017,NISHA CHUNIAN,PK,PKR,55101020.0,1.0,0.611,36197008.0,3.999621887338271e-05
135121,2020-09-21,TR602S,TREPGYO00013,PANORA GYM YAT,TR,TRY,35102045.0,1.0,0.5868,37581967.0,3.99854586152034e-05
134916,2020-09-21,MY50VK,MYL5095OO004,HEVEABOARD,MY,MYR,55101010.0,1.0,0.741,47217359.0,3.9651788790654074e-05
136210,2020-09-21,PK802J,PK0033901015,POWER CEMENT,PK,PKR,50101030.0,1.0,0.4311,25892989.0,3.912287394941759e-05
135662,2020-09-21,PL00CM,PLLUBAW00013,LUBAWA,PL,PLN,50201020.0,1.0,0.4878,24510881.0,3.89222324067286e-05
135102,2020-09-21,TR703U,TRAERBOS91G8,ERBOSAN ERCIYAS BORU,TR,TRY,55102010.0,1.0,0.6654,39710042.0,3.889920640297546e-05
135627,2020-09-21,PL90J2,PLRNBWT00031,RAINBOW TOURS SR.B C2 E,PL,PLN,40501015.0,1.0,0.518,28060937.0,3.795548941579325e-05
136220,2020-09-21,PK50CQ,PK0026201019,GENERAL TYRE & RUBBER,PK,PKR,40101015.0,1.0,0.4221,22939909.0,3.776090641711807e-05
136222,2020-09-21,PK21R3,PK0075101011,AZGARD NINE,PK,PKR,40204020.0,1.0,0.7058,41503549.0,3.7741670173105605e-05
135679,2020-09-21,PL00JT,PLQRCUS00012,QUERCUS,PL,PLN,30202010.0,1.0,0.586,30687139.0,3.734631646076073e-05
135145,2020-09-21,TR00P9,TRAUSAKW91F6,USAK SERAMIK SANAYI,TR,TRY,50101035.0,1.0,0.8258,44522962.0,3.4732079254653e-05
136234,2020-09-21,PK003C,PK0045501019,CHERAT PACKAGING,PK,PKR,50203030.0,1.0,0.7072,35439920.0,3.103595891699127e-05
135663,2020-09-21,PL107I,PLCMRAY00029,CORMAY,PL,PLN,20102010.0,1.0,0.7862,27325171.0,3.065655829429984e-05
136235,2020-09-21,PK005E,PK0083801016,HUM NETWORK,PK,PKR,40301010.0,0.6234896,0.5737,17200928.0,2.9648138137785222e-05
135144,2020-09-21,TR00SC,TREKTMR00015,KMC.ARU.EKIPMAN SANVETC.,TR,TRY,50206015.0,1.0,0.7419,35713838.0,2.6749976548007156e-05
135119,2020-09-21,TR903W,TREITFK00018,ITTIFAK HOLDING,TR,TRY,40401010.0,1.0,0.8773,44472641.0,2.6492635001469362e-05
136451,2020-09-21,EG5021,EGS694A1C018,PORTO GROUP,EG,EGP,35101010.0,1.0,0.7919,30911653.0,2.5708784013853288e-05
136225,2020-09-21,PK501F,PK0004701014,PAKISTAN REFINERY,PK,PKR,60101020.0,1.0,0.6855,55070561.0,2.5616699064488764e-05
136224,2020-09-21,PK50IW,PK0032101013,CRESCENT STEEL,PK,PKR,55102010.0,1.0,0.8382,31273291.0,2.454305400496507e-05
136190,2020-09-21,PK21DP,PK0098301010,NISHAT CHUNIAN POWER,PK,PKR,65101015.0,1.0,0.4893,16195676.0,2.24605432481549e-05
136194,2020-09-21,PK50HV,PK0038101017,DEWAN CEMENT,PK,PKR,50101030.0,1.0,0.4105,13543349.0,2.0199436580080048e-05
138142,2020-12-21,PL402G,PLENERG00022,ENERGA,PL,PLN,65101015.0,1.0,0.2,177110021.0,0.0004886823778052631
137336,2020-12-21,TH20W8,TH0256A10Z04,QUALITY HOUSES,TH,THB,35101010.0,0.5331911,0.7502,333593528.0,0.000488552579093975
138508,2020-12-21,CN8CXG,KYG211411098,CHINA LILANG,CN,HKD,40204020.0,1.0,0.385,310418495.0,0.000488523297448358
137229,2020-12-21,TW103T,TW0001789006,SCINOPHARM TAIWAN,TW,TWD,20103010.0,1.0,0.4821,390931682.0,0.0004882297958171633
137622,2020-12-21,486998,TRATSKBW91N0,T.S.K.B.,TR,TRY,30101010.0,1.0,0.4279,296805715.0,0.0004873552324726932
138393,2020-12-21,IN117E,INE944F01028,RADICO KHAITAN,IN,INR,45101015.0,0.5695483,0.6,276642596.0,0.00048727569968631264
137057,2020-12-21,TW017X,TW0001313005,UPC Tech,TW,TWD,55201000.0,1.0,0.6293,551355444.0,0.0004863566774590221
137178,2020-12-21,TW40C5,TW0008150004,CHIPMOS TECHNOLOGIES,TW,TWD,10102010.0,1.0,0.8915,791608668.0,0.0004831550887764366
137114,2020-12-21,TW11KB,TW0008926007,TCC,TW,TWD,65101010.0,1.0,0.7234,588444206.0,0.0004816554548783532
137409,2020-12-21,MY22ZN,MYL4162OO003,BRIT.AMER.TOB.(MALAYSIA),MY,MYR,45103010.0,1.0,0.5,505372696.0,0.0004800283666396908
137981,2020-12-21,KR06S9,KR7093370005,FOOSUNG,KR,KRW,55201020.0,1.0,0.8463,811917962.0,0.0004785948901174528
138106,2020-12-21,KR63QA,KR7101490001,S&S TECH,KR,KRW,10102010.0,1.0,0.7963,666834360.0,0.000478234793793431
137464,2020-12-21,MY21BY,MYL8664OO004,SP SETIA,MY,MYR,35101010.0,1.0,0.3362,355625237.0,0.00047785459077320943
137198,2020-12-21,TW1ON1,TW0006446008,PHARMAESSENTIA,TW,TWD,20103010.0,1.0,0.92,852115668.0,0.000477649625635217
137608,2020-12-21,427764,TRADOHOL91Q8,DOGAN SIRKETLER GRUBU,TR,TRY,50203000.0,1.0,0.4185,436946878.0,0.00047737189059822763
137354,2020-12-21,TH513J,TH6253010008,PLAN B MEDIA,TH,THB,40301020.0,0.8910711,0.5499,392356925.0,0.0004769307374988543
137086,2020-12-21,TW02D4,TW0002104007,INTERNATIONAL CSRC INV HLDG,TW,TWD,55201020.0,1.0,0.7649,673358015.0,0.00047654732998186265
138262,2020-12-21,IN40BK,INE225D01027,SYMPHONY,IN,INR,40202025.0,1.0,0.3016,264784716.0,0.0004755352536937572
137390,2020-12-21,ZA113E,ZAE000191342,ALLIED ELECTRONICS A,ZA,ZAR,10101010.0,1.0,0.33,95203341.0,0.00047536545691787013
137035,2020-12-21,TW1AKK,TW0006214000,SYSTEX,TW,TWD,10101010.0,1.0,0.7657,649626591.0,0.0004748350770611313
137066,2020-12-21,TW1998,TW0001808004,RUN LONG CONSTRUCTION,TW,TWD,50101010.0,1.0,0.5056,389661131.0,0.00047310500139065303
138363,2020-12-21,IN11FM,INE258B01022,FDC Ltd,IN,INR,20103015.0,1.0,0.3984,309020351.0,0.00047218063292131485
137291,2020-12-21,TW08UR,TW0009940007,Sinyi Realty,TW,TWD,35101015.0,1.0,0.4311,329138149.0,0.0004703246470713742
137732,2020-12-21,KR826R,KR7183490002,ENZYCHEM LIFE SCIENCES,KR,KRW,20103015.0,1.0,0.8128,678320924.0,0.00047018824637719086
138783,2020-12-21,ID90BF,ID1000150402,MNC VISION NETWORKS,ID,IDR,40301010.0,0.6195787,0.3317,164749032.0,0.00046770821769718737
137238,2020-12-21,TW9031,TW0006670003,FUSHENG PRECISION,TW,TWD,40203050.0,1.0,0.8798,717096124.0,0.00046737571161765875
137196,2020-12-21,TW124W,TW0009938001,Taiwan Paiho,TW,TWD,55101020.0,1.0,0.9216,712547149.0,0.0004661484069324701
137514,2020-12-21,BR1159,BRSTBPACNOR3,SANTOS BRASIL PARTICIPACOES ON,BR,BRL,50206060.0,1.0,0.6,516349914.0,0.00046554476367809556
138747,2020-12-21,712495,GRS204003008,GR. SARANTIS,GR,EUR,45201020.0,1.0,0.4954,378373645.0,0.00046465927970461724
138659,2020-12-21,619728,HK0308001558,CTII.INTL.INV.HK.,CN,HKD,40501015.0,1.0,0.3886,302497120.0,0.0004628200226235659
137372,2020-12-21,ZA20KV,ZAE000081949,INVESTEC,ZA,ZAR,30101010.0,1.0,0.8636,652138279.0,0.000461378606524623
138203,2020-12-21,MX10XH,MX01HE010008,GRUPO HERDEZ,MX,MXN,45102020.0,1.0,0.44,337333459.0,0.000460579029769814
137293,2020-12-21,TW154Z,TW0005434005,TOPCO SCIENT,TW,TWD,10102010.0,1.0,1.0,768573633.0,0.00046049981312749335
137505,2020-12-21,MY240Q,MYL3859OO005,MAGNUM BHD,MY,MYR,40501020.0,1.0,0.6987,556018138.0,0.0004598611858781463
137046,2020-12-21,TW03KC,TW0002392008,Cheng Uei,TW,TWD,10102015.0,1.0,0.6865,588926494.0,0.0004585340416953765
138132,2020-12-21,PL10DO,PLJSW0000015,JSW,PL,PLN,60101040.0,1.0,0.4483,359566471.0,0.000455751456564491
137556,2020-12-21,BR1609,BRCAMLACNOR3,CAMIL ALIMENTOS,BR,BRL,45102020.0,1.0,1.0,816664481.0,0.0004549789227135822
137533,2020-12-21,BR163C,BRCEABACNOR1,C A MODAS ON,BR,BRL,40204020.0,1.0,0.32,250649650.0,0.00045321526936818805
137047,2020-12-21,TW0593,TW0002855004,President Sec,TW,TWD,30202015.0,1.0,0.7132,606833900.0,0.000452307645366021
138397,2020-12-21,IN03T1,INE230A01023,EIH Ltd,IN,INR,40501025.0,1.0,0.4519,346228801.0,0.0004508492190675963
138811,2020-12-21,CL00SP,CL0000001256,Inversiones Aguas Metropolitan,CL,CLP,65102030.0,1.0,0.4243,331505166.0,0.0004497359591361612
137434,2020-12-21,MY210N,MYL5106TO008,AXIS REAL EST.INV.TST.,MY,MYR,35102020.0,1.0,0.7418,551918060.0,0.00044823327517548426
137031,2020-12-21,TW301T,TW0002867009,MERCURIES LIFE INSURANCE,TW,TWD,30301010.0,1.0,0.4708,347521438.0,0.00044814912610431797
137612,2020-12-21,TR304R,TREPEGS00016,PEGASUS HAVA TASIMACILIGI,TR,TRY,40501010.0,1.0,0.3709,339122795.0,0.00044475673990161544
138580,2020-12-21,HK00MN,CNE100000478,SHENZHEN EXPRESSWAY 'H',CN,HKD,50206060.0,1.0,0.8,566937010.0,0.0004431293514057035
137347,2020-12-21,TH21O1,TH0480B10Z01,MBK,TH,THB,50203000.0,0.8064516,0.496,297703162.0,0.00044310621366946696
137129,2020-12-21,TW016W,TW0001312007,GRAND PETROCHM,TW,TWD,55201000.0,1.0,0.866,619556541.0,0.0004425278399529603
137090,2020-12-21,TW60A5,KYG368891068,FULGENT SUN INTL.(HLDG.),TW,TWD,40204025.0,1.0,0.7005,523287656.0,0.0004419761964013515
137618,2020-12-21,515183,TRABRYAT91Q2,BORUSAN YATIRIM VE PAZ.,TR,TRY,55102010.0,1.0,0.2179,404713369.0,0.00044143290877968075
138368,2020-12-21,IN10MS,INE613A01020,Rallis India Ltd,IN,INR,55201015.0,1.0,0.3961,279201007.0,0.00044027216120450603
138575,2020-12-21,HK13KP,KYG210AW1064,CHINA MERCHANTS LAND,CN,HKD,35101010.0,1.0,0.26,187536695.0,0.0004401366263756337
138353,2020-12-21,IN02RY,INE340A01012,Birla Crp,IN,INR,50101030.0,1.0,0.4418,320673552.0,0.00043841052452021033
138522,2020-12-21,HK1AP1,KYG261681079,DAFA PROPERTIES GROUP,CN,HKD,35102040.0,1.0,0.28,209001240.0,0.0004374480519565127
137458,2020-12-21,MY90E7,MYL5286OO009,MI TECHNOVATION,MY,MYR,10102010.0,1.0,0.332,242793650.0,0.0004367137207224755
137138,2020-12-21,TW1NAN,TW0004736004,TAIDOC TECHNOLOGY,TW,TWD,20102010.0,1.0,0.59,349840688.0,0.00043662196372158885
138482,2020-12-21,HK1AR3,KYG622681008,MOBVISTA,CN,HKD,10101020.0,1.0,0.21,167892128.0,0.0004365129702249195
137320,2020-12-21,TH50R6,TH1041010Z03,GUNKUL ENGINEERING,TH,THB,50202010.0,0.9780439,0.501,344575285.0,0.0004364484473248636
137169,2020-12-21,TW20D4,TW0004915004,PRIMAX ELECTRONICS,TW,TWD,10102030.0,1.0,0.9429,715075160.0,0.00043525546007969077
137193,2020-12-21,TW7073,TW0006196009,MARKETECH INTL.,TW,TWD,10102010.0,1.0,0.4952,346280997.0,0.00043358559006782186
137147,2020-12-21,TW9097,TW0004968003,RICHWAVE TECHNOLOGY,TW,TWD,10102010.0,1.0,0.9448,765054577.0,0.00043340149779639496
137250,2020-12-21,TW1N0D,TW0001795003,LOTUS PHARMACEUTICAL,TW,TWD,20103015.0,1.0,0.38,276005409.0,0.00043339812656332567
137338,2020-12-21,TH215I,TH0308010Y08,AP THAILAND,TH,THB,35101010.0,0.3811944,0.787,229172984.0,0.0004328118045796869
138303,2020-12-21,IN05PZ,INE136B01020,Cyient Ltd,IN,INR,10101015.0,1.0,0.7521,550370980.0,0.0004326546965349833
137430,2020-12-21,MY20XJ,MYL5102OO008,GUAN CHONG,MY,MYR,45102020.0,1.0,0.4507,317216063.0,0.0004325561441163067
138145,2020-12-21,EW051,PLTRFRM00018,NEUCA,PL,PLN,20103015.0,1.0,0.3452,259352024.0,0.00043150379890648455
138816,2020-12-21,PH406G,PHY2105Y1083,DOUBLEDRAGON PROPERTIES,PH,PHP,35101015.0,1.0,0.303,247061447.0,0.0004313714286429437
137115,2020-12-21,TW05TN,TW0003019006,ASIA OPTICAL,TW,TWD,50202025.0,1.0,0.8794,634372481.0,0.00042918685987211694
138748,2020-12-21,GR701F,GRS518003009,IPTO HOLDING,GR,EUR,65101015.0,1.0,0.4888,354538762.0,0.0004289899098743131
137139,2020-12-21,TW037Z,TW0002362001,Clevo Co,TW,TWD,10102030.0,1.0,0.8671,619293070.0,0.00042750565748968895
137385,2020-12-21,ZA808P,ZAE000261913,MOTUS HOLDINGS,ZA,ZAR,40401030.0,1.0,0.7938,605551053.0,0.000426601480642347
138141,2020-12-21,PL10CN,PLKRK0000010,KRUK,PL,PLN,30201020.0,1.0,0.9021,624279383.0,0.0004255408957049833
137016,2020-12-21,TW702Y,TW0004551007,GLOBAL PMX,TW,TWD,40101025.0,1.0,0.5052,329101185.0,0.00042536856597467855
137054,2020-12-21,TW01A0,TW0001409001,Shinkong Syn Fib,TW,TWD,55201010.0,1.0,0.8897,657687719.0,0.00042367357440019457
137217,2020-12-21,TW072Y,TW0003703005,Continental Hold,TW,TWD,50101010.0,1.0,0.5682,348324211.0,0.00042328219811384524
137174,2020-12-21,TW10F5,TW0006153000,Career Tech,TW,TWD,10102015.0,1.0,0.7604,535168202.0,0.00042290968405038075
137187,2020-12-21,TW06WR,TW0003596003,Arcadyan Tech,TW,TWD,15101010.0,1.0,0.8018,565859252.0,0.00042110988789687177
138736,2020-12-21,PK208J,PK0023901017,PAKISTAN OILFIELDS,PK,PKR,60101010.0,1.0,0.4134,298116000.0,0.0004203170900597938
137227,2020-12-21,TW06OJ,TW0003515003,ASROCK,TW,TWD,10102020.0,1.0,0.41,279553982.0,0.0004202578509815443
137034,2020-12-21,TW04ZS,TW0002820008,China Bills Fin,TW,TWD,30202015.0,1.0,0.6589,465509907.0,0.0004201976550663039
137415,2020-12-21,MY00SC,MYL1562OO007,Berjaya Sports Toto BHD,MY,MYR,40501020.0,1.0,0.6194,456530024.0,0.0004199593908584085
138469,2020-12-21,CN1QLB,US91531W1062,UP FINTECH HOLDING ADR 1:15,CN,USD,30202015.0,1.0,0.94,656924664.0,0.00041831562548733624
138337,2020-12-21,IN10Y4,INE668F01031,JYOTHY LABS,IN,INR,45201020.0,1.0,0.6088,416136322.0,0.00041523287372744356
137362,2020-12-21,TH407L,TH0697010Z03,RATCHTHANI LEASING,TH,THB,50206050.0,1.0,0.6302,446364144.0,0.00041404563348734904
138194,2020-12-21,MX103N,MX01GE0E0004,GENTERA,MX,MXN,30101010.0,1.0,0.6771,474367898.0,0.0004138145276809343
136834,2020-12-21,CN08V2,CNE100000353,HISENSE HOME APPLIANCES GROUP 'H',CN,CNY,40202020.0,1.0,0.68,449066603.0,0.00041167351096144475
137325,2020-12-21,TH50N2,TH0889010Y07,SPCG,TH,THB,65101010.0,0.8059268,0.5119,261978571.0,0.00041157517494804944
138794,2020-12-21,ID10EA,ID1000101009,PACIFIC STRATEGIC FINL.,ID,IDR,30202010.0,1.0,0.46,304217904.0,0.00041117404641763844
137021,2020-12-21,TW16FB,TW0005388003,SERCOMM,TW,TWD,15101010.0,1.0,0.9455,652046375.0,0.0004104131221104769
138407,2020-12-21,IN11T0,INE054A01027,VIP Industries,IN,INR,40202025.0,1.0,0.4734,306676739.0,0.0004099069867168216
137638,2020-12-21,ET017,TRETKHO00012,TEKFEN HOLDING,TR,TRY,50101015.0,1.0,0.5381,401581158.0,0.0004091822978815883
138459,2020-12-21,CN00NM,BMG210821051,CHINA YUCHAI INTL.,CN,USD,50204030.0,1.0,0.39,262445084.0,0.0004090761339035786
137446,2020-12-21,MY00TD,MYL2194OO008,MMC,MY,MYR,65102000.0,1.0,0.2729,182570259.0,0.00040883319701145413
138211,2020-12-21,IN08S5,INE891D01026,Redington India,IN,INR,10101010.0,1.0,0.6264,418169566.0,0.00040811161363239805
137391,2020-12-21,ZA804L,ZAE000188843,EQUITES,ZA,ZAR,35102020.0,1.0,0.8379,602747094.0,0.00040712650574727355
137191,2020-12-21,TW0481,TW0002511003,Prince Hsg Dev,TW,TWD,35101010.0,1.0,0.8404,552816894.0,0.00040633695143695606
138499,2020-12-21,PH108,KYG2112Y1098,China Dongxiang Group Co. Ltd.,CN,HKD,40401020.0,1.0,0.6138,368153898.0,0.00040626699855355464
138644,2020-12-21,CN8E1M,KYG407691040,GREATVIEW ASEPTIC PACK.,CN,HKD,50203030.0,1.0,0.563,410707425.0,0.0004060435112278301
138390,2020-12-21,IN826L,INE142Z01019,ORIENT ELECTRIC,IN,INR,50202010.0,1.0,0.6922,451649166.0,0.0004050881497106592
137482,2020-12-21,MY50H6,MYL7148OO009,DUOPHARMA BIOTECH,MY,MYR,20103015.0,1.0,0.4242,270591332.0,0.00040449859572215654
137052,2020-12-21,TW04MF,TW0002608007,T JOIN Trans,TW,TWD,50206010.0,1.0,0.466,350417755.0,0.00040426368311974743
137399,2020-12-21,ZA20NY,ZAE000079711,JSE,ZA,ZAR,30202015.0,1.0,0.8939,621384333.0,0.00040400692931468423
138839,2020-12-21,EG0071,EGS69101C011,EFG-HERMES,EG,EGP,30202015.0,1.0,0.5633,378535560.0,0.0004013466443032931
138477,2020-12-21,CN247C,CNE000000SK7,INNER MONGOLIA YITAI COAL 'B',CN,USD,60101040.0,1.0,0.7651,580166149.0,0.00040109175430287283
137022,2020-12-21,TW40B4,TW0006414006,ENNOCONN,TW,TWD,10102020.0,1.0,0.596,485577136.0,0.0004009597380063457
138466,2020-12-21,US19D9,US98741T1043,YOUDAO 1 ADR 1:1,CN,USD,40201010.0,1.0,1.0,583993153.0,0.0004005002412459186
138282,2020-12-21,IN81GU,INE276A01018,GARWARE TECHNICAL FIBERS,IN,INR,50203015.0,1.0,0.6591,408307150.0,0.00040018785657665795
137042,2020-12-21,TW1820,TW0001215002,CHAROEN PKPH.ENTER.(TW.),TW,TWD,45102010.0,1.0,0.6875,462362110.0,0.0003991330637898061
137322,2020-12-21,TH214H,TH0307010Z09,SINO-THAI ENGR.CON.,TH,THB,50101010.0,0.5788541,0.8465,308242428.0,0.0003986649345045261
138803,2020-12-21,CL02KJ,CLP6808Q1068,GRUPO SECURITY,CL,CLP,30202000.0,1.0,0.6116,406682958.0,0.00039810868011948785
137946,2020-12-21,KR05FV,KR7039130000,Hana Tour Servic,KR,KRW,40501015.0,1.0,0.9347,630902700.0,0.00039769681817011755
138608,2020-12-21,HK1AEQ,KYG8116R1074,SHENG YE CAPITAL,CN,HKD,30201030.0,1.0,0.41,269451943.0,0.00039720733798285856
137063,2020-12-21,TW1APP,KYG898431096,TPK HOLDING,TW,TWD,10102015.0,1.0,0.8811,593514340.0,0.00039699095486731955
137237,2020-12-21,TW11RI,TW0006257009,Sigurd,TW,TWD,10102010.0,1.0,1.0,684957356.0,0.00039697698682467856
138398,2020-12-21,IN06FQ,INE220B01022,Kalpataru Power,IN,INR,50101015.0,1.0,0.4997,301144952.0,0.00039606460504252184
137068,2020-12-21,TW04A3,TW0002520004,KINDOM DEVELOPMENT,TW,TWD,35101010.0,1.0,0.6875,416125600.0,0.00039512775566985926
138819,2020-12-21,PH04U4,PHY0040P1094,ALLHOME,PH,PHP,40401025.0,1.0,0.3226,220412337.0,0.0003950833754825486
138184,2020-12-21,PL90K3,PLZATRM00012,GRUPA AZOTY,PL,PLN,55201015.0,1.0,0.4718,315640317.0,0.0003949560098891139
138374,2020-12-21,IN05DN,INE383A01012,India Cements,IN,INR,50101030.0,0.6967308,0.4921,199868750.0,0.00039483583527125316
137345,2020-12-21,TH80EW,TH7923010006,THONBURI HEALTHCARE GROUP,TH,THB,20101010.0,0.6429834,0.6221,281308200.0,0.0003938372840015024
137050,2020-12-21,TW14JD,TW0001773000,SHINY CHEMICAL INDL.,TW,TWD,55201000.0,1.0,0.57,392049097.0,0.0003923630334880749
137284,2020-12-21,TW9020,TW0004766001,NAN PAO RESINS CHEMICAL,TW,TWD,55201020.0,1.0,0.4527,302664713.0,0.00039108553386884773
137167,2020-12-21,TW02C3,TW0002103009,TSRC,TW,TWD,55201010.0,1.0,0.7015,495170689.0,0.000390978321568982
138594,2020-12-21,HK19R2,KYG211241057,CHINA AIRCRAFT LEASING GROUP HOLDINGS,CN,HKD,50201010.0,1.0,0.35,221033773.0,0.0003903863606488566
137039,2020-12-21,TW1IKS,TW0003016002,EPISIL-PRECISION,TW,TWD,10102010.0,1.0,0.4,277498475.0,0.000390247199407754
137192,2020-12-21,TW1594,TW0002428000,THINKING ELT.INDUSTRIAL,TW,TWD,10102015.0,1.0,0.664,455073573.0,0.0003901616221784132
138174,2020-12-21,PL801J,PLLVTSF00010,LIVE CHAT SOFTWARE,PL,PLN,15102015.0,1.0,0.581,412537391.0,0.00039008900488024225
138237,2020-12-21,IN80S5,INE704P01017,COCHIN SHIPYARD,IN,INR,50201020.0,1.0,0.2714,168201796.0,0.00038999623524917527
137029,2020-12-21,TW11D4,TW0008070004,Chang Wah Elec,TW,TWD,10102015.0,1.0,0.396,270651731.0,0.00038842066391765994
137524,2020-12-21,BR80AK,BRLOGGACNOR7,LOG COMML PPTS PARTICIPACOES SA,BR,BRL,35101010.0,1.0,1.0,662377015.0,0.0003875798622997444
138295,2020-12-21,IN18M0,INE572J01011,SPANDANA SPHOORTY FINANCIAL,IN,INR,30201020.0,1.0,0.31,182065505.0,0.00038723070189337417
137502,2020-12-21,MY229X,MYL5139OO000,AEON CREDIT SERVICE,MY,MYR,30201020.0,1.0,0.381,290990403.0,0.0003871215486785147
138572,2020-12-21,CN31JM,CNE100001NV2,SINOPEC ENGR.(GP.) 'H',CN,HKD,50101015.0,1.0,1.0,629337328.0,0.000384259602349074
137208,2020-12-21,TW08KH,TW0009907006,Ton Yi Ind,TW,TWD,55102050.0,1.0,0.4884,337199977.0,0.00038374904298979165
137125,2020-12-21,TW11MD,TW0002505005,Kuo Yang Const,TW,TWD,35101015.0,1.0,0.5971,374045807.0,0.0003821444732734019
137136,2020-12-21,TW05UO,TW0003026001,Holystone,TW,TWD,10102010.0,1.0,0.9389,594515669.0,0.00038140702349557853
138171,2020-12-21,EW052,PLENEA000013,ENEA,PL,PLN,65101015.0,1.0,0.485,349807163.0,0.000380939689541203
138697,2020-12-21,PK20NY,PK0065001015,HUB POWER COMPANY,PK,PKR,65101015.0,1.0,0.827,521214790.0,0.00037979668013621493
137319,2020-12-21,TH22AO,TH0617A10Z08,AMATA,TH,THB,35101010.0,0.6481481,0.7461,301530473.0,0.0003797198802758279
138218,2020-12-21,IN507H,INE235A01022,FINOLEX CABLES,IN,INR,50202010.0,1.0,0.5479,381460826.0,0.00037891092689511143
137424,2020-12-21,MY90YR,MYL6633OO001,LEONG HUP INTERNATIONAL,MY,MYR,45102010.0,1.0,0.2967,191142532.0,0.00037819335246526154
138825,2020-12-21,PH04NX,PHY569991086,MANILA WATER,PH,PHP,65102030.0,0.676819,0.591,274854290.0,0.00037789046379138185
138532,2020-12-21,HK1B8L,KYG831121051,JY GRANDMARK HOLDINGS,CN,HKD,35101010.0,1.0,0.27,177724499.0,0.00037747350324447145
138326,2020-12-21,IN60OZ,INE095N01031,NBCC (INDIA),IN,INR,50101010.0,1.0,0.317,213818998.0,0.00037644559068670896
138402,2020-12-21,IN03X5,INE510A01028,Engineer India,IN,INR,50101015.0,1.0,0.485,301753955.0,0.00037617449039601704
138074,2020-12-21,KR02BO,KR7003540002,DAISHIN SECUR,KR,KRW,30202015.0,1.0,0.9107,568149183.0,0.0003751104455573368
138256,2020-12-21,IN11GN,INE825A01012,Vardhaman Tex,IN,INR,55101020.0,1.0,0.4278,331995958.0,0.00037390014710548473
137621,2020-12-21,B03MVQ,TREKOZA00014,KOZA DAVETIYE,TR,TRY,40201030.0,1.0,0.4775,341634994.0,0.00037372314595915396
137314,2020-12-21,TH00Z9,TH9451010002,R & B FOOD SUPPLY,TH,THB,45102020.0,1.0,0.2838,168981785.0,0.0003734305244055053
137228,2020-12-21,TW05QK,TW0003010005,WAH LEE INDUS,TW,TWD,50205010.0,1.0,0.8183,517569053.0,0.000373098545253053
137276,2020-12-21,TW04WP,TW0002707007,Formosa Hotel,TW,TWD,40501025.0,1.0,0.4265,263243525.0,0.00037277937115009314
137299,2020-12-21,TH21N0,TH0979A10Z00,SIAMGAS AND PETROCHEM.,TH,THB,60101020.0,0.9538738,0.3354,195587720.0,0.0003720545095745998
137548,2020-12-21,BR10HK,BRRAPTACNPR4,RANDON PN,BR,BRL,50206015.0,1.0,0.85,596190741.0,0.0003720062616918464
138637,2020-12-21,US3KBK,KYG470811079,IDREAMSKY TECHNOLOGY HOLDINGS,CN,HKD,40203040.0,1.0,0.47,286348165.0,0.0003719721513716151
138627,2020-12-21,CN534B,BMG202981087,CGN NEW ENERGY HOLDINGS,CN,HKD,65101015.0,1.0,0.27,188287462.0,0.0003718425098987881
138272,2020-12-21,IN50KU,INE482A01020,CEAT,IN,INR,40101015.0,0.7452473,0.5368,227410045.0,0.00037183218807487994
137824,2020-12-21,KR51K1,KR7115450009,G-TREEBNT,KR,KRW,15101010.0,1.0,0.9062,605656383.0,0.0003718199786852323
137188,2020-12-21,TW07IE,TW0005531008,Shining Bldg,TW,TWD,35101010.0,1.0,0.5234,307078070.0,0.0003709360451444509
138610,2020-12-21,HK517E,BMG4643J1062,HUANXI MEDIA GROUP,CN,HKD,40203045.0,1.0,0.41,240713624.0,0.00037054930230010337
137135,2020-12-21,TW10G6,TW0008422007,CLEANAWAY,TW,TWD,65103035.0,1.0,0.7245,458480426.0,0.00037022599874764856
137262,2020-12-21,TW10TJ,TW0002905007,Mercuries Asst,TW,TWD,40401010.0,1.0,0.5462,361044870.0,0.0003698838994337566
138296,2020-12-21,IN80W9,INE805D01034,SUNTECK REALTY,IN,INR,35101010.0,1.0,0.6818,435231267.0,0.000369573037695664
138802,2020-12-21,CL2032,CL0001892547,INVERSIONES LA CONSTRUCCION,CL,CLP,30202000.0,1.0,0.33,204679778.0,0.00036817718279603105
137177,2020-12-21,TW08TQ,TW0009939009,Taiwan Hon Chuan,TW,TWD,50203030.0,1.0,1.0,602517150.0,0.00036777637924632726
138301,2020-12-21,IN06T4,INE269B01029,Lakshmi Mach,IN,INR,50204050.0,1.0,0.6341,416702184.0,0.00036527315159621377
136590,2020-12-21,CN1HZG,CNE100000395,CSSC OFFSHORE & MARINE ENG (GP) 'H',CN,CNY,50206030.0,1.0,0.42,232866048.0,0.00036415649902616916
137132,2020-12-21,TW05IC,TW0002897006,O-BANK,TW,TWD,30101010.0,1.0,0.6263,397302068.0,0.0003636146248627614
137206,2020-12-21,TW1AHH,TW0002014008,CHUNG HUNG STEEL,TW,TWD,55102010.0,1.0,0.5941,477464787.0,0.00036083027079555354
