,Date,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Free_Float,Mcap_Units_Index_Currency,Weight
175835,2023-12-18,KR30ZD,KR7270520000,G ENONE ENERGY,KR,KRW,60102020.0,1.0,0.9438,205990728.0,0.00019872971939653591
177389,2023-12-18,ID2041,ID1000105604,GLOBAL MEDIACOM,ID,IDR,40301035.0,1.0,0.4847,132518814.0,0.0001982531853277141
175322,2023-12-18,TW12YQ,TW0002102001,Federal Corp,TW,TWD,40101015.0,1.0,0.5747,172069661.0,0.00019824130236610702
177455,2023-12-18,EG00A4,EGS655L1C012,PALM HILLS DEVS.SAE,EG,EGP,35101010.0,1.0,0.3862,115546704.0,0.00019809192178608663
177063,2023-12-18,TR30OB,TREGKNR00036,GOKNUR GIDA MADDELERI ENJ.IMALATI,TR,TRY,45102030.0,1.0,0.2646,65652007.0,0.0001977307685263207
175779,2023-12-18,KR17YH,KR7003541000,DAISHIN SECURITIES PF.,KR,KRW,30202015.0,1.0,0.9467,260120532.0,0.00019758281242934563
176610,2023-12-18,MY404S,MYL5216OO006,DATASONIC GROUP,MY,MYR,10101010.0,1.0,0.674,178628813.0,0.0001971692310558846
175529,2023-12-18,ZA20U5,ZAE000203238,SA CORPORATE REAL ESTATE,ZA,ZAR,35102000.0,1.0,0.8128,252299596.0,0.00019681216955485931
175317,2023-12-18,TW07RN,TW0006115009,I Sheng Electric,TW,TWD,50202010.0,1.0,0.656,181307619.0,0.00019595780460793846
177076,2023-12-18,TR30AX,TRESUNT00010,SUN TEKSTIL SANAYI VE TICARET,TR,TRY,40204020.0,1.0,0.2071,52766145.0,0.00019563824763734925
176974,2023-12-18,TR403R,TRALOGOW91U2,LOGO YAZILIM SANAYI,TR,TRY,10101015.0,1.0,0.6637,169015466.0,0.00019523472957854436
177029,2023-12-18,TR80D5,TRAPARSN91H6,PARSAN,TR,TRY,40101025.0,1.0,0.3327,84049403.0,0.00019514251947436672
175316,2023-12-18,TW04F8,TW0002547007,RADIUM LIFE,TW,TWD,35101010.0,1.0,0.6393,182446147.0,0.0001940444728552291
177253,2023-12-18,TH20S4,TH0535010Z05,THORESEN THAI AG.,TH,THB,50206030.0,0.4284813,0.7928,107021490.0,0.00019393543303507623
177446,2023-12-18,EG20KG,EGS65571C019,MADINET MASR,EG,EGP,35101010.0,1.0,0.5739,169273033.0,0.00019383309977693837
177013,2023-12-18,TR20N9,TREHTTB00036,HITIT BILGISAYAR HIZMETLERI,TR,TRY,10101015.0,1.0,0.3999,102119222.0,0.0001937828257351596
175795,2023-12-18,KR81RB,KR7050890003,SOLID,KR,KRW,15101010.0,1.0,0.9089,244911189.0,0.00019320314173630165
176589,2023-12-18,MY703U,MYL4456OO009,DAGANG NEXCHANGE,MY,MYR,10101010.0,1.0,0.8863,235331151.0,0.00019313850074238596
175858,2023-12-18,KR31WB,KR7214680001,DRTECH,KR,KRW,20102010.0,1.0,0.9282,192927440.0,0.00019209966171652686
175824,2023-12-18,KR09FZ,KR7304100001,SALTLUX,KR,KRW,10101010.0,1.0,0.8897,215561963.0,0.00019172814798955397
176676,2023-12-18,MY232R,MYL3042OO008,PETRON MALAYSIA REFINING& MKTG,MY,MYR,60101020.0,1.0,0.266,69616799.0,0.0001917107985958635
177264,2023-12-18,TH10DO,TH0472B10Z01,SEAMICO CAPITAL,TH,THB,30202015.0,0.4612832,0.6328,83338543.0,0.00019152396864202998
175273,2023-12-18,TW1561,TW0006192008,LUMAX INTERNATIONAL,TW,TWD,50202025.0,1.0,0.9078,253212980.0,0.00019115614998110772
177465,2023-12-18,EG00GA,EGS60101C010,AL BARKA EGYPT BANK,EG,EGP,30101010.0,1.0,0.1905,55946083.0,0.00019060948265004645
176641,2023-12-18,MY604U,MYL7095OO002,PIE INDUSTRIAL,MY,MYR,50202010.0,1.0,0.4247,111538109.0,0.00018923410437147496
175397,2023-12-18,532172,PLTIM0000016,TIM,PL,PLN,50202010.0,1.0,0.6304,165424072.0,0.00018921802008245298
176819,2023-12-18,CN25JP,CNE000000LT3,GUANGDONG PRVL.EXPR.'B',CN,HKD,50206060.0,1.0,0.9329,251995393.0,0.00018874765264585307
174956,2023-12-18,IN814I,INE978A01027,HERITAGE FOODS,IN,INR,45102020.0,1.0,0.4746,126776792.0,0.00018851569901427232
177453,2023-12-18,EG7045,EGS729J1C018,CLEOPATRA HOSPITAL,EG,EGP,20101025.0,1.0,0.4321,119925518.0,0.00018829501121188298
175286,2023-12-18,TW1ATT,TW0002375003,KAIMEI ELECTRONIC,TW,TWD,10102010.0,1.0,0.9402,235680162.0,0.00018776802275687158
176620,2023-12-18,MY50UJ,MYL5196OO000,BERJAYA FOOD,MY,MYR,40501040.0,1.0,0.566,144429464.0,0.00018776405575336564
176949,2023-12-18,TR20BX,TREKYAS00018,KUYAS YATIRIM A S,TR,TRY,35101010.0,1.0,0.87,267807367.0,0.00018757361993685463
177102,2023-12-18,TR206S,TRAPKENT91K5,PETROKENT TURIZM,TR,TRY,40501025.0,1.0,0.2,39047568.0,0.00018725072640738864
177240,2023-12-18,TH12IV,THA020010007,SABUY TECHNOLOGY,TH,THB,50205015.0,0.7836239,0.6253,131521609.0,0.00018667171184788618
177270,2023-12-18,TH10NY,TH9460010001,S HOTELS AND RESORTS,TH,THB,40501025.0,0.7955,0.4,80377266.0,0.00018647293038282395
177103,2023-12-18,TR20VH,TRAAYENW91L0,AYEN ENERJI,TR,TRY,65101010.0,1.0,0.1697,38926088.0,0.00018639850457084707
176594,2023-12-18,MY21E1,MYL8877OO002,EKOVEST,MY,MYR,50101010.0,1.0,0.7199,209204988.0,0.00018563913043840197
176608,2023-12-18,MY00YI,MYQ0151OO009,KELINGTON GROUP,MY,MYR,50101015.0,1.0,0.7294,186361834.0,0.0001854998813212655
175393,2023-12-18,PL10FQ,PLMOBRK00013,MOBRUK,PL,PLN,50101035.0,1.0,0.8,229249562.0,0.0001836101113580313
177252,2023-12-18,TH22Q4,THA504010002,ONE ENTERPRISE,TH,THB,40301010.0,1.0,0.4139,110958383.0,0.00018341288889903176
175285,2023-12-18,TW15LG,TW0001708006,Sesoda Corp,TW,TWD,55201000.0,1.0,0.8846,236089289.0,0.00018328491137667782
177233,2023-12-18,TH804M,TH4625010004,MC GROUP,TH,THB,40204020.0,1.0,0.4897,141043864.0,0.00018323553149852162
177377,2023-12-18,ID12XV,ID1000133408,BANK NEO COMMERCE,ID,IDR,30101010.0,1.0,0.5726,196011000.0,0.00018303031479250558
177066,2023-12-18,TR801T,TRAKERVT91A5,KEREVITAS GIDA SANVETC.,TR,TRY,45102020.0,1.0,0.2949,64562307.0,0.0001825795649807493
174993,2023-12-18,CN93V6,US7477981069,QUDIAN ADR,CN,USD,30201020.0,1.0,0.9215,304911353.0,0.00018183903248682472
176993,2023-12-18,TR20E0,TRESAYR00013,SAY RENEWABLE,TR,TRY,40301020.0,1.0,0.5765,123678514.0,0.0001813644141385497
176683,2023-12-18,MY70C3,MYQ0101OO004,TMC LIFE SCIENCES,MY,MYR,20101025.0,1.0,0.2223,57542369.0,0.0001806203232228939
174989,2023-12-18,US18UP,US1347481020,CANAAN ADR,CN,USD,10102030.0,1.0,1.0,374082749.0,0.0001805573531399869
176617,2023-12-18,MY50I7,MYL7155OO004,SKP RESOURCES BERHAD,MY,MYR,50203015.0,1.0,0.5758,149523353.0,0.00017935423033843065
176980,2023-12-18,B03MT7,TRAGLMDE91R3,GLOBAL YATIRIM HOLDINGS,TR,TRY,30202010.0,1.0,0.6853,150838457.0,0.00017910932944563293
175395,2023-12-18,PL002C,PLAB00000019,AB,PL,PLN,10101010.0,1.0,0.8107,214105788.0,0.00017876352538422188
177274,2023-12-18,TH30KX,TH0581010Z09,MAHACHAI HOSPITAL,TH,THB,20101010.0,0.5017058,0.4983,72576704.0,0.00017837087137024225
176675,2023-12-18,MY107S,MYL5274OO005,HONG LEONG CAPITAL,MY,MYR,30202015.0,1.0,0.296,69749683.0,0.0001783290348776072
176631,2023-12-18,MY50H6,MYL7148OO009,DUOPHARMA BIOTECH,MY,MYR,20103015.0,1.0,0.4761,123910553.0,0.00017811450681370645
175330,2023-12-18,TW061W,TW0003049003,HannsTouch Holdings,TW,TWD,10102030.0,1.0,0.6583,162260774.0,0.00017768172643774222
175794,2023-12-18,KR701J,KR700088K015,HANWHA 3PB,KR,KRW,30301010.0,1.0,1.0,247182177.0,0.00017648545581695985
177088,2023-12-18,TR303Q,TREHLGY00016,HALK GAYRIMENK A,TR,TRY,35102000.0,1.0,0.2067,46102597.0,0.0001764353549408586
175309,2023-12-18,TW03C4,TW0002374006,Ability Enter,TW,TWD,40203060.0,1.0,0.7854,189031676.0,0.0001762166179683023
177452,2023-12-18,EG9036,EGS65541C012,CAIRO FOR INV.& RLST.DEV. CIRA EDUCATION,EG,EGP,40201010.0,1.0,0.4878,128802623.0,0.00017617013372777944
177003,2023-12-18,TR305S,TRETKNO00010,TEKNOSA IC VE DIS TICARET NPV,TR,TRY,40401030.0,1.0,0.5,113024089.0,0.00017614275008631542
176614,2023-12-18,MY609Z,MYL5272OO009,RANHILL UTILITIES,MY,MYR,65102030.0,1.0,0.6089,152236970.0,0.0001761360820026186
175417,2023-12-18,531929,PLMSTSD00019,POLIMEX MOSTOSTAL,PL,PLN,50101010.0,1.0,0.3512,88402548.0,0.00017572434240890197
176628,2023-12-18,MY30K7,MYL2429OO008,TANCO HOLDINGS,MY,MYR,35101010.0,1.0,0.5015,125268306.0,0.00017506628897869005
177339,2023-12-18,GR135G,GRS087003000,INTRACOM HOLDINGS,GR,EUR,10101010.0,1.0,0.7117,201320814.0,0.00017430556701484331
177391,2023-12-18,ID012Y,ID1000113301,MATAHARI DEPARTMENT SOE.,ID,IDR,40401010.0,1.0,0.4824,109539950.0,0.00017355566267081082
175296,2023-12-18,TW112T,TW0004960000,CHENG MEI MATERIALS TECHNOLOGY,TW,TWD,50202040.0,1.0,0.9151,218369820.0,0.00017259718620510272
175289,2023-12-18,TW064Z,TW0003062006,CyberTAN,TW,TWD,15101010.0,1.0,1.0,232623564.0,0.00017259475717144916
177245,2023-12-18,TH109K,TH8798010006,NORTH EAST RUBBERS,TH,THB,40101015.0,0.6743738,0.7266,121075981.0,0.00017228665799032928
177281,2023-12-18,TH10R2,THA054010006,SAKSIAM LEASING,TH,THB,30201020.0,1.0,0.2485,62507251.0,0.00017163818175270365
175291,2023-12-18,TW042V,TW0002485000,Zinwell Corp,TW,TWD,15101010.0,1.0,1.0,226837247.0,0.0001711232426279366
176621,2023-12-18,MY222Q,MYL2852OO001,CAHYA MATA SARAWAK,MY,MYR,50101030.0,1.0,0.5897,143070629.0,0.00017098356031619897
175321,2023-12-18,TW0762,TW0005203004,CYBERLINK,TW,TWD,10101015.0,1.0,0.7462,175581402.0,0.00017080875692320965
177263,2023-12-18,TH12S5,TH8127010008,TRIPLE I LOGISTICS,TH,THB,50206040.0,0.4738267,0.7756,83547928.0,0.00017027592384214675
176606,2023-12-18,MY10K5,MYL4758OO008,ANCOM NYLEX,MY,MYR,55201020.0,1.0,0.7868,189734900.0,0.0001696637061046999
177341,2023-12-18,434777,GRS096003009,FOURLIS HLDG,GR,EUR,40401010.0,1.0,0.8263,189012909.0,0.00016831476042098185
175303,2023-12-18,TW12UM,TW0001701001,China Chem Pharm,TW,TWD,20103015.0,1.0,0.8589,203253499.0,0.00016804521993821252
175311,2023-12-18,TW11TK,TW0001447001,Li Peng Ent,TW,TWD,55101020.0,1.0,0.7822,186703350.0,0.00016802283236273672
174958,2023-12-18,IN20AH,INE051B01021,VAKRANGEE,IN,INR,10101015.0,1.0,0.512,126309499.0,0.00016795307851373497
175300,2023-12-18,TW13SL,TW0002478005,TA-I TECHNOLOGY,TW,TWD,10102015.0,1.0,0.9259,211061095.0,0.00016781124609568156
175292,2023-12-18,TW12C4,TW0002538006,Kee Tai,TW,TWD,35101010.0,1.0,1.0,225516999.0,0.00016762100161943024
175306,2023-12-18,TW19ZY,TW0002420007,ZIPPY TECHNOLOGY,TW,TWD,50202010.0,1.0,0.816,193597929.0,0.00016723574815584506
175294,2023-12-18,TW1AUU,TW0003138004,AUDEN TECHNO,TW,TWD,15101010.0,1.0,0.8763,222492619.0,0.00016631794830790827
177284,2023-12-18,TH906P,TH7398010002,RAJTHANEE HOSPITAL PUBLIC,TH,THB,20101010.0,0.3278376,0.7339,56201372.0,0.00016570248561951484
176656,2023-12-18,MY109U,MYL5293OO005,AME ELITE CONSORTIUM,MY,MYR,50101010.0,1.0,0.413,93573214.0,0.00016372593828871648
176613,2023-12-18,MY308V,MYL7022OO006,GLOBETRONICS TECHNOLOGY,MY,MYR,10102010.0,1.0,0.6657,163806961.0,0.00016370154985792903
175337,2023-12-18,TW503X,TW0002228004,IRON FORCE INDUSTRIAL,TW,TWD,40101025.0,1.0,0.679,149589796.0,0.00016362215855092487
174996,2023-12-18,CN2517,CNE000000941,SHANGHAI JINQIAO EX PR.Z.D.'B',CN,USD,35101010.0,1.0,1.0,214474838.0,0.00016340594488985813
175299,2023-12-18,TW15OJ,TW0002464005,Mirle Auto,TW,TWD,50204000.0,1.0,0.9412,213128071.0,0.00016333978466114655
175327,2023-12-18,TW11MD,TW0002505005,Kuo Yang Const,TW,TWD,35101010.0,1.0,0.653,168061113.0,0.00016305579603064405
176661,2023-12-18,MY24OE,MYL5302OO004,AURELIUS TECHNOLOGIES,MY,MYR,10102015.0,1.0,0.3893,88226589.0,0.00016278808453701088
175307,2023-12-18,TW02F6,TW0002107000,Formosan Rubber,TW,TWD,50203015.0,1.0,0.8472,193510171.0,0.00016249123628563276
175290,2023-12-18,TW16GC,TW0001558005,ZENG HSING INDUSTRIAL,TW,TWD,40202025.0,1.0,1.0,229568673.0,0.00016097369579990708
177287,2023-12-18,TH20DP,TH0409010Z03,LANNA RESOURCES,TH,THB,60101040.0,0.509684,0.4905,55504003.0,0.00015962156286192185
175295,2023-12-18,TW04HA,TW0002601002,FIRST STEAMSHIP,TW,TWD,50206030.0,1.0,0.9308,221224644.0,0.00015906972460676109
175331,2023-12-18,TW80A7,TW0006416001,CASWELL,TW,TWD,15101010.0,1.0,0.7273,161053807.0,0.00015904110160248826
174953,2023-12-18,IN60Q1,INE107A01015,TAMIL NADU NWPT.& PAPERS,IN,INR,55101015.0,1.0,0.577,143081849.0,0.0001586504317996348
177395,2023-12-18,ID013Z,ID1000114002,PP (PERSERO),ID,IDR,50101010.0,1.0,0.49,98797770.0,0.00015821041963971668
177272,2023-12-18,TH20LX,TH0748010Z04,UNIVANICH PALM OIL,TH,THB,45102010.0,0.5416601,0.6349,75280278.0,0.00015814199300348067
177396,2023-12-18,ID20TQ,ID1000099500,RAMAYANA LESTARI SENTOSA,ID,IDR,40401010.0,1.0,0.4412,98791920.0,0.00015791252156981177
177131,2023-12-18,B03MY2,TRATIREW91D1,MONDI TURKEY OLUKLU MUKAVVA KAGIT,TR,TRY,55101015.0,1.0,0.1535,28076699.0,0.00015779814179061788
176689,2023-12-18,MY601R,MYL5517OO007,SHANGRI-LA HOTELS (MAL.),MY,MYR,40501025.0,1.0,0.2419,49204586.0,0.00015688211264406073
177091,2023-12-18,B03MV8,TRAKARTN91D4,KARTONSAN,TR,TRY,50203030.0,1.0,0.2187,44310089.0,0.00015671294037214486
175001,2023-12-18,CN1RVM,US5288771034,LEXINFINTECH HOLDINGS ADR,CN,USD,30201020.0,1.0,0.747,168050658.0,0.0001560249884136636
177402,2023-12-18,ID3031,ID1000107600,WIJAYA KARYA,ID,IDR,50101010.0,1.0,0.3495,48453275.0,0.00015589762121111204
176536,2023-12-18,CL02HG,CL0000000449,SALFA CORPORATION,CL,CLP,50101015.0,1.0,0.9307,208053032.0,0.0001557489226259068
176659,2023-12-18,MY10PA,MYL5271OO001,PECCA GROUP,MY,MYR,40101010.0,1.0,0.4349,91968366.0,0.00015420109956024885
175418,2023-12-18,PL00MW,PLUNMOT00013,UNIMOT,PL,PLN,65102020.0,1.0,0.3644,86192771.0,0.00015352048927615391
177463,2023-12-18,EG7056,EGS75011C014,MM GRP INDUS.& INTL TRADE,EG,EGP,40203010.0,1.0,0.2586,57446641.0,0.00015348725925417157
177265,2023-12-18,TH10OZ,TH9882010001,NR INSTANT PRODUCE,TH,THB,45102020.0,1.0,0.3936,83253054.0,0.00015290346018114557
176646,2023-12-18,MY30J6,MYL5311OO005,CAPE EMS,MY,MYR,50202040.0,1.0,0.4778,101467928.0,0.0001525422992275707
176670,2023-12-18,MY10DY,MYL7179OO004,LAGENDA PROPERTIES,MY,MYR,35101010.0,1.0,0.3608,76588911.0,0.0001524779281937136
177392,2023-12-18,ID20GD,ID1000108400,ALAM SUTERA REALTY,ID,IDR,35101010.0,1.0,0.5262,107202217.0,0.00015178066038964153
177399,2023-12-18,ID5011,ID1000097207,ADHI KARYA PERSERO,ID,IDR,50101010.0,1.0,0.3567,62574312.0,0.00015153612319848954
174906,2023-12-18,IN18WA,INE754A01055,SUBEX,IN,INR,10101015.0,1.0,1.0,256707823.0,0.00015097901739940243
176908,2023-12-18,KW21RA,KW0EQ0202832,ALIMTIAZ INVESTMENT,KW,KWD,30202010.0,1.0,0.7803,166500503.0,0.00015052323493640974
177255,2023-12-18,TH20Q2,TH0823010002,SOMBOON ADVANCE TECHNOLOGY,TH,THB,40101025.0,0.6992009,0.7008,105370694.0,0.00014996072426239814
177259,2023-12-18,TH22P3,THA490010008,HENG LEASING AND CAPITAL,TH,THB,30201020.0,0.5922379,0.7936,97216565.0,0.0001498193703006828
174998,2023-12-18,CN1SIA,US00851L1035,AGORA ADR,CN,USD,10101015.0,1.0,0.8556,198932869.0,0.00014861309895411446
176644,2023-12-18,MY20G2,MYL5071OO005,COASTAL CONTRACTS,MY,MYR,50206015.0,1.0,0.5504,105321870.0,0.0001482803836837462
177036,2023-12-18,518610,TRAALGYO91Q5,ALARKO GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,0.4379,79743819.0,0.00014746355913544833
177031,2023-12-18,TR202O,TRAVKGYO91Q3,VAKIF GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,0.4623,81661673.0,0.00014726629712007077
177032,2023-12-18,TR30K7,TREBLSM00027,BIRLESIM MUHENDISLIK ISITMA SOGUT,TR,TRY,50101025.0,1.0,0.4804,81395729.0,0.00014714075457370718
175301,2023-12-18,TW19FE,TW0001219004,Fwusow,TW,TWD,45102020.0,1.0,1.0,206087534.0,0.00014685678831020314
177260,2023-12-18,TH012D,TH0818010Z05,UNITED PAPER,TH,THB,50203030.0,1.0,0.444,95657249.0,0.00014624384510639746
176616,2023-12-18,MY90OH,MYL7233OO009,DUFU TECHNOLOGY,MY,MYR,10102030.0,1.0,0.71,150167458.0,0.00014611225229890594
177472,2023-12-18,EG00JD,EGS690C1C010,RAYA HLDG.FOR TECH.& COMMS.,EG,EGP,10101010.0,1.0,0.184,36130230.0,0.00014545203175459108
177015,2023-12-18,TR00CW,TREINDX00019,INDEKS BILGISAYAR SISTEMLERI,TR,TRY,10102030.0,1.0,0.599,100644938.0,0.00014531395062301783
176645,2023-12-18,MY607X,MYL2658OO002,AJINOMOTO,MY,MYR,45102020.0,1.0,0.4962,102189026.0,0.00014513846895188783
177104,2023-12-18,TR12E1,TREAKFG00012,AKFEN GAYMEN.YATOTA.,TR,TRY,35102015.0,1.0,0.4455,38465521.0,0.00014457255291575754
176630,2023-12-18,MY21UH,MYL4383OO005,JAYA TIASA HOLDINGS,MY,MYR,45102010.0,1.0,0.6608,124053507.0,0.0001445338840802831
176649,2023-12-18,MY236V,MYL4324OO009,HENGYUAN REFINING,MY,MYR,60101020.0,1.0,0.4898,97354877.0,0.00014415036101317322
177084,2023-12-18,TR108T,TRAGOODY91E9,GOODYEAR LASTIKLERI,TR,TRY,40101015.0,1.0,0.254,47436916.0,0.0001439942627040945
177085,2023-12-18,TR213Q,TREKNKA00026,KONYA KAGIT SANAYI VE TICARET,TR,TRY,55101015.0,1.0,0.2205,47231203.0,0.00014393000823613195
174999,2023-12-18,CN24UZ,CNE000000G39,SHANGHAI MECH.&ELECT. IND. 'B',CN,USD,50204000.0,1.0,1.0,192665392.0,0.0001426176808986122
176856,2023-12-18,PH108,KYG2112Y1098,China Dongxiang Group Co. Ltd.,CN,HKD,40204020.0,1.0,0.5992,106342804.0,0.00014243612247814125
177345,2023-12-18,GR136H,GRS239003007,THRACE PLSTC.HLDG.&. COML.SA,GR,EUR,50203015.0,1.0,0.3648,72454455.0,0.0001417354175867706
177046,2023-12-18,TR80C4,TRACEMTS91G6,CEMTAS CK.MAKINA SANVETC,TR,TRY,55102010.0,1.0,0.4227,74695697.0,0.00014160696208671635
174954,2023-12-18,IN608J,INE049A01027,HIMATSINGKA SEIDE,IN,INR,55101020.0,1.0,0.6687,139704678.0,0.00014087854296949802
176639,2023-12-18,MY30E1,MYL5238OO000,AIRASIA X,MY,MYR,40501010.0,1.0,0.624,114703692.0,0.00014024808620044968
177090,2023-12-18,B07DQ4,TREAKMG00018,AKMERKEZ GAYMEN.YATRIM ORTAKLI,TR,TRY,35102045.0,1.0,0.2615,45404902.0,0.00013979486746653905
175308,2023-12-18,TW05YS,TW0003041000,Ali,TW,TWD,10102010.0,1.0,1.0,192713020.0,0.000139785442825714
175338,2023-12-18,TW03PH,TW0002417003,AVERMEDIA TECHNOLOGIES,TW,TWD,10102030.0,1.0,0.8157,148290685.0,0.00013938398817660484
177019,2023-12-18,B03MNM,TRAALKIM91E0,ALKIM ALKALI KIMYA,TR,TRY,55201000.0,1.0,0.5335,96661989.0,0.00013901207011130531
177457,2023-12-18,EG2084,EGS38081C013,EGYP.INTL.PHARMS. INDS. SAE,EG,EGP,20103015.0,1.0,0.4482,86070087.0,0.00013895139804632865
176654,2023-12-18,MY90WP,MYL7237OO000,POWER ROOT,MY,MYR,45101020.0,1.0,0.5273,94565498.0,0.00013809728113657987
175333,2023-12-18,TW15ZU,TW0003501003,Well Shin,TW,TWD,50202010.0,1.0,0.8116,158524849.0,0.0001379259019664075
176973,2023-12-18,ET013,TRAKRDMA91G3,KARDEMIR (A),TR,TRY,55102015.0,1.0,1.0,172337989.0,0.00013765873544600613
177049,2023-12-18,490804,TRATRCAS92E6,TURCAS PETROL,TR,TRY,65101015.0,1.0,0.4555,74001251.0,0.000137577910386381
177285,2023-12-18,TH10S3,THA078010008,KERRY EXPRESS (THAILAND),TH,THB,50206040.0,1.0,0.2743,55914254.0,0.00013754826512709815
177072,2023-12-18,TR10G1,TRAVAKFN91P9,VAKIF FINANSAL KIRALAMA,TR,TRY,30202000.0,1.0,0.3795,56156892.0,0.0001374057084122413
175314,2023-12-18,TW15GB,TW0002405008,SHUTTLE,TW,TWD,10102030.0,1.0,1.0,184322654.0,0.00013678076253179574
174594,2023-12-18,BR05Z6,BRLJQQACNOR5,LOJAS QUERO-QUERO ON,BR,BRL,40401010.0,1.0,1.0,220774960.0,0.0001367305290324581
177044,2023-12-18,TR12J6,TREKZBG00026,KIZILBUK GAYMEN. YATOTA.,TR,TRY,35102015.0,1.0,0.348,75806396.0,0.00013612061905299015
175312,2023-12-18,TW114V,TW0002406006,Gigastorage,TW,TWD,10102010.0,1.0,1.0,184973267.0,0.00013535424594752642
177089,2023-12-18,TR10I3,TREESEN00024,ESENBOGA ELEKTRIK URETIM AS,TR,TRY,65101010.0,1.0,0.303,45843996.0,0.00013519140059322393
176987,2023-12-18,TR00BV,TRECMAS00010,CEMAS DOKUM SANAYI,TR,TRY,55102015.0,1.0,0.8998,136427095.0,0.0001350779667440131
176682,2023-12-18,MY506V,MYL5123TO003,SENTRAL REIT,MY,MYR,35102030.0,1.0,0.3337,59221485.0,0.00013483108608142988
175409,2023-12-18,PL90H0,PLENTER00017,ENTER AIR,PL,PLN,40501010.0,1.0,0.4849,106020390.0,0.00013480241616383064
177023,2023-12-18,B03MPM,TRABAGFS91E2,BANDIRMA GUBRE FABRIKALARI,TR,TRY,55201015.0,1.0,0.5611,90557991.0,0.00013458592579896136
176632,2023-12-18,MY50ZO,MYL5789OO002,LBS BINA GROUP,MY,MYR,35101010.0,1.0,0.6379,121555300.0,0.00013447516312127192
177092,2023-12-18,TR10F0,TRAMAALT91K5,MARMARIS ALTINYUNUS,TR,TRY,40501025.0,1.0,0.2663,42660334.0,0.0001341259484265411
176642,2023-12-18,MY24QG,MYQ0186OO005,PERAK TRANSIT,MY,MYR,50206010.0,1.0,0.5997,108086702.0,0.00013363442503323535
175335,2023-12-18,TW132V,TW0001455004,ZIG SHENG IND,TW,TWD,55101020.0,1.0,0.7987,153982472.0,0.00013348873701590674
175401,2023-12-18,PL00NX,PLVOXEL00014,VOXEL,PL,PLN,20103010.0,1.0,0.6257,138318045.0,0.00013249769322044877
177065,2023-12-18,TR111N,TREKRVG00013,KERVAN GIDA SANAYI VE TICARET,TR,TRY,45102020.0,1.0,0.3912,64684034.0,0.00013238397460839827
175336,2023-12-18,TW0920,TW0001598001,DYACO INTERNATIONAL,TW,TWD,40203050.0,1.0,0.8153,151949352.0,0.0001322393857351228
175428,2023-12-18,PL11MY,PLONDE000018,ONDE,PL,PLN,50101015.0,1.0,0.3285,72859213.0,0.00013150392714150055
176662,2023-12-18,MY10BW,MYL5916OO001,MALAYSIA SMELTING,MY,MYR,55102050.0,1.0,0.4804,86398389.0,0.0001304698490444071
175325,2023-12-18,TW03QI,TW0002426004,TYNTEK,TW,TWD,10102010.0,1.0,0.9208,170236129.0,0.00013036754725130107
177083,2023-12-18,TR120N,TREULSY00014,ULUSOY UN SANAYI VE TICARET,TR,TRY,45102020.0,1.0,0.2762,47375330.0,0.00013035233235649562
177017,2023-12-18,B03MT9,TRAGOLTS91F0,GOLTAS CIMENTO,TR,TRY,50101030.0,1.0,0.6317,98606794.0,0.0001301152976241818
176635,2023-12-18,MY220O,MYL3417OO002,EASTERN & ORIENTAL,MY,MYR,35101010.0,1.0,0.5112,116264266.0,0.00013009821710278463
177047,2023-12-18,TR00G0,TRAEGGUB91E8,EGE GUBRE SANAYI,TR,TRY,55201000.0,1.0,0.4611,74261531.0,0.0001298928783120037
176693,2023-12-18,MY30AX,MYL1368OO009,UEM EDGENTA,MY,MYR,50101015.0,1.0,0.2505,43714771.0,0.00012980518283945287
175419,2023-12-18,PL703K,PLCLNPH00015,CELON PHARMA,PL,PLN,20103015.0,1.0,0.4119,83658389.0,0.000129735080976034
177040,2023-12-18,TR508X,TRAAFYON91F6,AFYON CIMENTO,TR,TRY,50101030.0,1.0,0.49,78308919.0,0.00012929976014619546
175442,2023-12-18,EW036,NL0000686509,ASTARTA HOLDING,PL,PLN,45102035.0,1.0,0.2998,53591950.0,0.00012888210392048163
175315,2023-12-18,TW031T,TW0002349008,Ritek Corp,TW,TWD,10102030.0,1.0,1.0,182830027.0,0.00012871948033885635
175328,2023-12-18,TW40A3,KYG984291065,YEONG GUAN EN.TECH.GP.,TW,TWD,55102015.0,1.0,0.8408,164058938.0,0.0001282573893923743
175329,2023-12-18,TW19GF,TW0001527000,BASSO INDUSTRY,TW,TWD,50204040.0,1.0,0.9025,163808669.0,0.00012824984570679137
177057,2023-12-18,TR10AV,TREKGYO00014,KILER GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,0.4646,69141381.0,0.00012755747553413378
177118,2023-12-18,TR20XJ,TRAALKAW91D8,ALKIM KAGIT,TR,TRY,55101015.0,1.0,0.2007,33529762.0,0.0001274221704525587
177267,2023-12-18,TH108J,TH8463010000,CHAYO GROUP,TH,THB,30202010.0,0.8105873,0.6045,83140413.0,0.00012730728172222525
177112,2023-12-18,TR20RD,TREISBS00012,ISBIR SENTETIK DOKUMA SANAYI,TR,TRY,55101020.0,1.0,0.2358,36125638.0,0.00012669813683713357
